overall_approval_rate,approval_rate_2nd,Curricular units 2nd sem (approved),total_approved,approval_rate_1st,grade_per_evaluation_2nd,Curricular units 2nd sem (grade),grade_per_evaluation_1st,Course,Curricular units 1st sem (grade),Admission grade,Curricular units 1st sem (approved),Tuition fees up to date,Previous qualification (grade),Mother's occupation,Father's occupation,grade_improvement,Application mode,evaluation_intensity_2nd,Age at enrollment,Father's qualification,Mother's qualification,evaluation_intensity_1st,parent_avg_qualification,Curricular units 2nd sem (evaluations),Inflation rate,GDP,economic_condition,Curricular units 1st sem (evaluations),parent_qualification_gap,Unemployment rate,Marital Status,Curricular units 1st sem (enrolled),parent_max_qualification,total_enrolled,Curricular units 2nd sem (enrolled),Nacionality,Scholarship holder,no_financial_stress,Application order
0.4187584451621519,0.006603122411134967,-0.1497531786524557,0.14010331855978692,0.8211731942662505,0.014233632392250464,0.4809872191184555,0.6105178304778511,1.2571887176869097,0.34805660207863015,0.47455355059893817,0.4153359739608787,1,-0.959515071815899,0.37749614673603926,0.649875381055159,0.2835794143096587,-1.629129546990624,0.7003182484858271,2.1739261540387584,-0.664066032423183,-0.6765513580077905,-0.21772484926577168,1.1837414758990341,0.493325793932906,0.12170466501494319,1.5329438717817654,1.3795942626989122,-0.310719866775096,-0.7479565926107352,-1.0096420635484036,-2.9507602870247274,-0.1099348330698495,0.8029418811430596,-0.10784328618430616,-0.10212907855479779,0.20996415192846526,1,1,-0.5520103791988248
0.4844704444070407,0.504300019963589,0.5140060784814059,0.4754414509611014,0.4312737414323839,0.8638587233860257,0.6829264918130786,0.8885014164843568,1.5184239340390377,0.6496054401853528,0.02033800931138287,0.4153359739608787,1,0.6137484527836214,0.2721534403916746,-1.1469772542109464,0.13735552377888452,0.3203806767711136,-0.4503932741566462,-0.5612452602037945,0.3720179203250365,-0.7143449665215325,-0.5091971120055492,-0.14438836170555966,-0.2646576591769088,0.9925774914084661,0.13489382877330375,0.6706325077578364,-0.310719866775096,2.239045807547712,-1.498873758010259,0.464763081055229,0.29477175811237827,0.8029418811430596,0.32633462542377106,0.3515174454131412,0.4624858645624025,1,1,0.21540054760834243
0.05077124939077295,0.354990950697853,-0.1497531786524557,-0.3629038800421848,-0.27054527366857556,1.2037087597835354,0.1925025438404227,0.4209835677223571,-0.04469943226751347,0.14245512201859534,-0.7118303258984072,-0.5529472906346641,1,-0.8845977611206838,0.6180738082886351,0.1385410413992585,0.10811074707647889,1.0089146478800473,-0.4503932741566462,-0.040260228919498736,-0.41976870964107343,-0.7137813934774142,0.19033631856991637,1.1837414758990341,-0.7699799612501187,0.9925774914084661,0.13489382877330375,0.6706325077578364,-0.310719866775096,-0.7479565926107352,-1.498873758010259,0.28412831700474145,-0.5146414242520773,0.8029418811430596,-0.5420211977923834,-0.5557756025227368,-0.38040633697161336,0,0,-0.5520103791988248
-0.225219147437761,-0.1675907917322239,-0.4816328072193865,-0.530572946242842,-0.27054527366857556,0.7244330674280728,0.529067998331461,-0.04653427933383429,0.08237873707823636,0.4165904301359848,0.3457461582935117,-0.5529472906346641,1,0.8385003848692673,0.48806501681875875,-0.013247225317593182,0.25433463409788004,0.9638989271299935,0.24003363942883757,-0.5612452602037945,0.455983594101475,0.3951028196104332,1.239636464433115,-0.8084532805078566,-0.2646576591769088,1.7908775822691954,-0.7503917783981986,-1.2153434228621138,0.40807617870612234,0.7455446074684884,0.4204198125708646,0.38122696765126496,-0.5146414242520773,-0.4499307256703362,-0.5420211977923834,-0.5557756025227368,-0.22974116120380506,1,1,0.21540054760834243
0.6487504425192634,0.44208790776953244,0.18212644991447513,0.30777238476044416,0.8211731942662505,0.3565042530945861,0.7213911151834829,0.5947233092133408,0.20608832136178748,0.6907257361973597,-0.6575956344013859,0.4153359739608787,1,-0.5849285183398227,0.44163656353178893,0.6303492208792556,0.13735552377888452,0.3203806767711136,0.4126403678252087,-0.6914915180248684,-0.27147526343972117,0.7044469148716846,0.07374741347400544,-1.3987332083321204,0.24066464289630105,0.12170466501494319,1.5329438717817654,1.3795942626989122,-0.07112118494802322,-0.5820120148241549,-1.0096420635484036,0.464763081055229,-0.1099348330698495,-1.5635952650600213,-0.10784328618430616,-0.10212907855479779,0.4624858645624025,0,0,0.9828114744155096
-1.4211775336947419,-1.2998512336640569,-1.145392064353248,-1.201249211045471,-1.4532402805979703,-0.32125935225657337,0.14442176462741724,-0.5209442829155904,-0.09685551382924837,-0.13168018404277954,-1.8304208380244757,-1.1984694670316927,1,0.021901698291420465,-3.9067825769190185,-3.447912896666869,0.4882928582452441,-1.745488701508268,0.9879961291464452,3.2158962166073497,-4.337358663697464,-4.2222931271946855,0.9481642016933376,0.9623865029649352,0.7459869449695109,-1.474895516706515,-1.3727212646276707,0.2484675792492344,0.6476748605331951,-0.7479565926107352,-0.8214760272169208,-2.337035112644764,-0.1099348330698495,0.5941297800074937,-0.10784328618430616,-0.10212907855479779,-0.22974116120380506,0,0,-0.5520103791988248
-0.041225549552071694,0.006603122411134967,-0.1497531786524557,-0.19523481384152755,-0.08859219567943792,-0.3720916226579103,0.24058332305342817,0.04191504284314961,-0.09685551382924837,0.2795227760772901,-1.7626274736531988,-0.23018620243614982,1,2.786350462944864,-4.604905794462164,-1.459342649314486,-0.03811314345429529,-1.745488701508268,1.2756740098070636,1.1319560914701667,0.43762854675275703,-4.2222931271946855,0.365219676213783,-0.25506584817260913,0.9986480960061158,0.9925774914084661,0.13489382877330375,0.6706325077578364,0.16847749687904956,1.9901289408678413,-1.498873758010259,0.38122696765126496,-0.1099348330698495,0.5941297800074937,-0.10784328618430616,-0.10212907855479779,-0.22974116120380506,0,0,-0.5520103791988248
-0.3040735465316279,-0.24224532636509205,-0.1497531786524557,-0.19523481384152755,-0.34852516423534885,-0.3623161860422686,0.4449266347087014,-0.40033157025300314,1.4307273137710692,0.2795227760772901,-0.4135395226647886,-0.23018620243614982,1,0.021901698291420465,0.16898124516001534,0.5366119233434254,0.3347577744162118,-1.631834111002293,1.0290929692408195,2.0436798962176845,1.0337421391949184,-0.7403478899380843,0.7399697283077823,1.2206339713880505,1.2513092470427207,-0.45887721924740527,0.8799361714423899,0.7165199999870321,0.8872735423602679,-0.664984303717445,-0.1817115036898799,-2.9978465028455363,0.29477175811237827,0.872545914854915,0.32633462542377106,0.3515174454131412,-0.4103557955701922,0,0,-0.5520103791988248
0.4187584451621519,0.006603122411134967,-0.1497531786524557,0.14010331855978692,0.8211731942662505,0.07523235687385486,0.5771487775444665,0.8158466157614174,-0.5422425381498791,0.17672203604727268,0.8813137368265994,0.4153359739608787,0,0.5388311420884062,0.1871658637547975,0.8921380129411233,0.7514958590950137,0.5905008503732492,0.7003182484858271,-0.30075274456164663,0.191983165202029,0.45154651903704685,-0.5091971120055492,-0.8084532805078566,0.493325793932906,-1.1120318390425474,0.34087612351122754,-0.0016192533998830765,-0.5503185486021688,0.7455446074684884,0.8720182997664234,0.28412831700474145,-0.1099348330698495,-0.4499307256703362,-0.10784328618430616,-0.10212907855479779,3.1936191015650848,0,0,-0.5520103791988248
-1.8811615284089651,-1.7353360190224543,-1.477271692920179,-1.5365873434467856,-1.9081229755708145,-1.5412338418886604,-1.9711325207448234,-1.7270714095414619,-0.46700485669365,-2.1876949846431275,0.5830229335929807,-1.5212305552302068,1,-0.2103419648637464,0.32104207725998546,0.19595642521437984,0.13735552377888452,0.9638989271299935,-2.1764605581203558,0.3504785445437231,1.12792830728056,0.3951028196104332,-2.2580306884442134,-0.10749586621654315,-2.0332857164331433,-0.45887721924740527,0.8799361714423899,0.7165199999870321,-1.9879106395646053,2.322018096441002,-0.1817115036898799,0.38122696765126496,-2.538174380163216,0.872545914854915,-2.7129107558327696,-2.8240082223624317,-0.22974116120380506,0,0,-0.5520103791988248
0.4187584451621519,0.44208790776953244,0.18212644991447513,0.14010331855978692,0.3662904992934064,-0.5652542501829907,0.3367448814794391,-0.616942156665427,-0.7534803624014345,0.22077949517898815,0.20338009311383065,0.09257488576236443,1,-0.2103419648637464,0.9066929747817293,0.4803556823422383,0.23762333513043285,-0.32515450164926435,2.1387076517889185,-0.43099900238272054,-0.6500925355166699,0.3951028196104332,1.8225809899126701,-0.14438836170555966,1.7566315491159306,-0.6765954258457859,-0.4085488211735591,-1.0593259492828486,1.3664709060144133,2.239045807547712,1.7375820668912434,0.38122696765126496,-0.1099348330698495,0.8029418811430596,-0.10784328618430616,-0.10212907855479779,-0.22974116120380506,0,0,-0.5520103791988248
0.8787424398763751,0.8775726931279296,0.5140060784814059,0.4754414509611014,0.8211731942662505,0.9664914972328663,0.4008525864557027,1.000116037147737,-0.4202568114496146,0.34805660207863015,-0.48133288703606547,0.4153359739608787,1,-1.25918431459676,0.2721534403916746,0.34340256361594385,0.13735552377888452,0.3203806767711136,-0.4503932741566462,-0.43099900238272054,0.6029165947403781,0.4713394619528898,-0.5091971120055492,-0.14438836170555966,-0.5173188102135138,-0.5314499547801989,0.7791363250812783,0.3884244305482817,-0.5503185486021688,-0.7479565926107352,0.3075201907719754,0.464763081055229,-0.1099348330698495,-0.4499307256703362,-0.10784328618430616,-0.10212907855479779,0.4624858645624025,0,0,-0.5520103791988248
-0.27121754690918315,0.006603122411134967,-0.1497531786524557,-0.3629038800421848,-0.5434748906522819,-0.3054155280327735,0.17189649505678292,1.073823807471251,-0.1342431597044347,0.4165904301359848,-0.5355675785330878,-0.5529472906346641,1,-0.06050734347331589,0.42118061384102523,-0.7131032512492619,-0.39740613091375154,0.17524151774913538,0.9879961291464452,-0.6914915180248684,0.31346469400434956,0.33143153366949685,-0.5091971120055492,-0.8084532805078566,0.7459869449695109,0.12170466501494319,0.7572233150027757,0.537558780293168,-0.5503185486021688,0.7455446074684884,-0.2946111254887691,0.2778415280503119,-0.1099348330698495,-0.4499307256703362,-0.10784328618430616,-0.10212907855479779,-0.4103557955701922,0,0,-0.5520103791988248
0.8787424398763751,0.8775726931279296,1.1777653356152675,0.9784486495630732,0.8211731942662505,0.652814029309046,0.7959163229636411,0.5346054102455824,1.5920181671886773,0.6161951996755969,-1.8304208380244757,0.738097062159393,1,0.5388311420884062,0.268641206264884,0.8921380129411233,0.4005585246286542,-0.6445262071494212,-0.4503932741566462,-0.6914915180248684,0.8355200197851161,0.36209592203994384,-0.259363743942883,-0.10749586621654315,-0.01199650814030388,-1.1120318390425474,0.34087612351122754,-0.0016192533998830765,-0.07112118494802322,2.322018096441002,0.8720182997664234,0.28412831700474145,0.29477175811237827,0.872545914854915,0.5434235812278096,0.8051639693810803,-0.38040633697161336,1,1,-0.5520103791988248
0.5337544438407076,0.5509591041091317,0.8458857070483368,0.810779583362416,0.48001117303661733,0.35168728989227804,0.4161468534588506,0.3315076013378127,1.4719595207061977,0.36440681511464307,-0.3389668218563844,0.738097062159393,1,-2.4578612857202042,0.5411006866466221,0.5775977332125515,0.13735552377888452,-1.629129546990624,-0.4503932741566462,0.08998602890157521,0.6023695325970208,0.484548943470583,-0.5091971120055492,-0.8084532805078566,-0.01199650814030388,0.12170466501494319,0.7572233150027757,0.537558780293168,-0.07112118494802322,0.7455446074684884,-0.2946111254887691,0.3636703494062787,0.699478349294606,-0.4499307256703362,0.7605125370318483,0.8051639693810803,0.20996415192846526,0,0,-0.5520103791988248
0.8787424398763751,0.8775726931279296,0.5140060784814059,0.4754414509611014,0.8211731942662505,0.9236125754414853,0.7488658456128485,1.6266320738414417,1.138816826482007,0.9305941302860719,0.4881122234731928,0.4153359739608787,1,0.38899652069797563,0.1871658637547975,0.2215118437197409,-0.2219374636805717,0.02262367920708704,-0.16271539349602776,-0.6914915180248684,0.8355200197851161,-0.7137813934774142,-0.5091971120055492,1.2206339713880505,-0.2646576591769088,-0.45887721924740527,0.8799361714423899,0.7165199999870321,-0.5503185486021688,-0.664984303717445,-0.1817115036898799,0.28412831700474145,-0.1099348330698495,0.872545914854915,-0.10784328618430616,-0.10212907855479779,-0.38040633697161336,1,1,-0.5520103791988248
0.8787424398763751,0.8775726931279296,0.5140060784814059,0.4754414509611014,0.8211731942662505,0.650907819168996,0.793512284002991,0.5473397428137139,0.5859398412750326,0.6319824552990577,2.3185330614976687,0.4153359739608787,1,2.3368465987735725,0.663688159571068,0.6303492208792556,0.3692248355553177,-0.9549542221425574,0.12496248716459028,-0.6914915180248684,0.3720179203250365,0.7044469148716846,0.07374741347400544,-1.4725181993101535,-0.01199650814030388,-1.1120318390425474,0.34087612351122754,-0.0016192533998830765,-0.07112118494802322,-0.7479565926107352,0.8720182997664234,0.464763081055229,-0.1099348330698495,-1.702803332483732,-0.10784328618430616,-0.10212907855479779,0.4624858645624025,0,0,0.9828114744155096
0.502391898746556,0.16496122617782505,1.1777653356152675,1.649124914365702,0.8211731942662505,-0.6262529746645952,0.4809872191184555,-0.22489489783747976,-0.09685551382924837,0.3729779933518445,-0.7321683352097901,2.02914141495345,1,-1.25918431459676,-3.9067825769190185,-3.447912896666869,0.24104155601184246,-0.6008263185469901,0.4910979716417409,-0.30075274456164663,-4.337358663697464,-4.2222931271946855,-0.5091971120055492,0.9623865029649352,2.2619538511891406,-1.474895516706515,-1.3727212646276707,0.2484675792492344,0.6476748605331951,-0.7479565926107352,-0.8214760272169208,0.38122696765126496,1.9135981228412893,0.5941297800074937,2.06304627185608,2.1661035412848975,-0.22974116120380506,0,0,1.750222401222677
-0.27121754690918315,-0.42888166294726227,-0.4816328072193865,-0.3629038800421848,-0.08859219567943792,-0.2473215040303941,0.2726371765031755,-0.40033157025300314,0.3332290200622672,0.07392129601725528,-0.006779336437127303,-0.23018620243614982,1,-0.8096804504254684,0.16898124516001534,-0.11025330983431726,0.3713137479262486,0.9024287179121867,0.9879961291464452,-0.5612452602037945,-0.8450424304393387,-0.7403478899380843,0.9481642016933376,1.1837414758990341,0.7459869449695109,-1.474895516706515,-1.3727212646276707,0.2484675792492344,0.6476748605331951,-0.7479565926107352,-0.8214760272169208,0.2778415280503119,-0.1099348330698495,0.8029418811430596,-0.10784328618430616,-0.10212907855479779,-0.4103557955701922,1,1,0.21540054760834243
-1.8811615284089651,-1.7353360190224543,-1.477271692920179,-1.5365873434467856,-1.9081229755708145,-1.5412338418886604,-1.9711325207448234,-1.7270714095414619,-0.016347937084193406,-2.1876949846431275,0.8813137368265994,-1.5212305552302068,1,0.5388311420884062,0.44163656353178893,-0.1810251910850327,0.13735552377888452,-0.2922368857017323,-2.1764605581203558,0.7412173180069449,-1.433737000308372,0.7044469148716846,-2.2580306884442134,-1.4356257038211369,-2.0332857164331433,1.137722962474053,-1.784685854103518,-2.192747007343986,-1.9879106395646053,-0.664984303717445,1.4741496160271679,0.464763081055229,-0.1099348330698495,-1.6331992987718766,-0.10784328618430616,-0.10212907855479779,0.4624858645624025,0,0,-0.5520103791988248
-0.041225549552071694,0.44208790776953244,0.18212644991447513,-0.19523481384152755,-0.5434748906522819,-0.38225807673817763,0.22135101136822605,-0.5704264217840208,-0.04469943226751347,0.14245512201859534,2.3931057623060745,-0.5529472906346641,1,-0.2103419648637464,0.1871658637547975,0.1385410413992585,0.16075134724643295,-1.6479453956937646,1.2756740098070636,1.6529411227544626,0.8355200197851161,0.45154651903704685,1.5311087271728923,0.5565690525857537,0.9986480960061158,-1.1120318390425474,0.34087612351122754,-0.0016192533998830765,1.1268722241873406,0.8285168963617786,0.8720182997664234,-2.8571630662538277,-0.1099348330698495,0.872545914854915,-0.10784328618430616,-0.10212907855479779,-0.38040633697161336,0,0,-0.5520103791988248
0.8787424398763751,0.8775726931279296,0.8458857070483368,0.810779583362416,0.8211731942662505,0.9734074533162483,0.803815308394811,0.7910266535938207,-1.0218607738516323,0.5438675370356268,-0.006779336437127303,0.738097062159393,1,0.23916189930754514,0.2721534403916746,0.45359236122880464,0.5384267621663318,0.9924126005564438,-0.4503932741566462,-0.5612452602037945,-0.6201380974075665,1.0964775040146426,-0.5091971120055492,1.2206339713880505,-0.2646576591769088,-0.45887721924740527,0.8799361714423899,0.7165199999870321,-0.310719866775096,-0.664984303717445,-0.1817115036898799,0.464763081055229,0.29477175811237827,0.872545914854915,0.32633462542377106,0.3515174454131412,0.4624858645624025,1,1,-0.5520103791988248
0.4187584451621519,0.006603122411134967,-0.1497531786524557,0.14010331855978692,0.8211731942662505,0.44122470376348105,0.529067998331461,-0.04021647158616725,-0.026421100192538308,0.42638097523902296,0.19660075667670335,0.4153359739608787,1,-0.06050734347331589,0.37749614673603926,0.4032082456327332,0.23762333513043285,0.9431264905978666,0.12496248716459028,-0.43099900238272054,0.6023695325970208,0.484548943470583,0.6566919389535605,-0.8084532805078566,-0.01199650814030388,-0.5314499547801989,0.7791363250812783,0.3884244305482817,0.40807617870612234,0.7455446074684884,0.3075201907719754,0.3636703494062787,-0.1099348330698495,-0.4499307256703362,-0.10784328618430616,-0.10212907855479779,0.20996415192846526,0,0,-0.5520103791988248
0.8787424398763751,0.8775726931279296,0.5140060784814059,0.4754414509611014,0.8211731942662505,0.9326033183208352,0.3687987349291864,0.6421068749022144,0.3259806986446406,0.38232351610730747,0.4406568684132997,0.4153359739608787,0,0.38899652069797563,0.6180738082886351,0.8921380129411233,0.02037641345988898,0.02262367920708704,-0.4503932741566462,-0.6914915180248684,0.44320002902870537,-0.7137813934774142,-0.21772484926577168,0.5196765570967372,-0.5173188102135138,0.12170466501494319,0.7572233150027757,0.537558780293168,-0.310719866775096,0.7455446074684884,-0.2946111254887691,0.28412831700474145,-0.1099348330698495,0.8029418811430596,-0.10784328618430616,-0.10212907855479779,-0.38040633697161336,0,0,1.750222401222677
0.8787424398763751,0.8775726931279296,2.17340422131606,2.152132112967674,0.8211731942662505,-0.04903364019816317,0.6164875960263657,-0.06042301616641641,0.7039388516063637,0.6533436492875377,-0.1694834109281922,2.02914141495345,1,-0.2103419648637464,0.827342854938534,1.0625122509299765,0.009741945376061604,0.054761681748815814,-0.4503932741566462,-0.43099900238272054,0.455983594101475,0.5862740858613494,-0.5091971120055492,-0.14438836170555966,0.7459869449695109,-0.45887721924740527,0.8799361714423899,0.7165199999870321,0.6476748605331951,-0.7479565926107352,-0.1817115036898799,0.38122696765126496,1.9135981228412893,-0.4499307256703362,2.06304627185608,2.1661035412848975,-0.22974116120380506,1,1,-0.5520103791988248
